Year,Month,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
1915,9,2.77,64.42,4.48,4.48,1.71,4.48,164,65,0.64,1.78,2.44,2.32,1.98,1.23,0.61,52.3,76.53
1915,10,1.85,55.35,3.84,3.84,-0.53,3.58,56,253,-0.58,-0.1,0.8,2.07,1.26,0.92,0.42,41.77,68.9
1915,11,2.1,43.11,3.62,3.62,0.52,3.5,14,533,-0.21,-0.54,-0.18,1.12,0.68,1.21,0.35,31.48,54.72
1915,12,2.63,33.17,3.96,3.96,2.16,3.96,3,865,0.46,0.17,-0.2,1.07,1.35,1.3,0.47,23.11,43.23
1916,1,3.79,28.22,5.4,5.4,5.54,5.4,14,866,2.48,2.12,1.48,1.54,2.28,1.73,0.79,18.18,38.28
1916,2,1.77,33.03,4.72,4.72,-0.39,4.52,5,805,-0.77,1.63,1.57,0.8,1.77,1.26,0.71,21.67,44.38
1916,3,2.13,42.15,3.75,3.75,-1.44,2.96,14,692,-0.76,-1.09,0.94,0.4,1.31,1.55,0.75,29.68,54.63
1916,4,2.09,50.25,3.11,3.11,-0.77,2,20,384,-0.99,-1.16,-1.51,0.41,0.67,1.42,0.58,38.01,62.49
1916,5,2.88,59.31,2.9,2.9,0.35,1.9,106,172,-0.03,-0.63,-0.87,0.41,0.19,0.95,0.67,46.4,72.21
1916,6,3.24,66.31,3.21,3.21,1.82,2.8,163,77,0.64,0.32,-0.2,0.41,0.14,0.97,0.79,53.4,79.2
1916,7,3.22,74.28,3.66,3.66,2.34,3.66,334,10,1.18,1.11,0.71,-0.38,0.57,0.8,1.09,61.45,87.1
1916,8,2.53,71.82,3.55,3.55,0.78,3.55,290,14,-0.21,0.58,0.8,-0.25,0.65,0.39,0.91,58.89,84.72
1916,9,1.98,63.5,-0.29,2.89,-0.87,2.49,126,88,-1.11,-0.97,-0.22,-0.29,0.23,0.03,0.86,49.96,77.02
1916,10,2.1,52.14,-0.06,2.79,0.6,2.57,41,314,-0.15,-0.75,-0.77,-0.06,-0.7,0.17,0.75,39.43,64.83
1916,11,1.51,40.23,-0.51,2.05,-1.36,1.24,9,593,-1.21,-0.94,-1.2,-0.53,-0.82,-0.11,0.73,27.79,52.66
1916,12,2.18,28.94,-0.67,1.63,-0.65,0.54,5,918,-0.36,-1.06,-0.9,-0.8,-0.71,-0.31,0.64,18,39.87
1917,1,2.19,28.27,-0.74,1.32,-0.43,0.08,10,938,-0.13,-0.34,-0.95,-1.09,-0.54,-0.94,0.47,17.55,39
1917,2,1.81,30.09,-0.74,1.11,-0.21,-0.17,5,853,-0.68,-0.57,-0.67,-1.28,-0.73,-0.95,0.21,18.28,41.9
1917,3,2.48,38.35,0.22,1.21,0.65,0.18,16,671,0.02,-0.42,-0.46,-1,-0.88,-0.8,0.44,26.65,50.04
1917,4,2.68,48.63,0.69,1.58,1.48,0.96,24,403,0.38,0.27,-0.09,-0.83,-1.05,-0.56,0.53,36.81,60.46
1917,5,2.64,55.13,1.03,1.83,1.23,1.48,46,284,-0.54,-0.11,-0.1,-0.53,-1.11,-0.67,0.17,43.02,67.24
1917,6,2.44,66.97,-0.22,1.42,-0.66,0.77,187,55,-1.12,-1.05,-0.67,-0.79,-1.07,-1,-0.03,53.15,80.78
1917,7,2.51,74.61,-0.34,1.13,-0.44,0.29,319,7,-0.8,-1.17,-1.14,-0.88,-1.16,-1.25,-0.32,61.2,88
1917,8,2.44,71.02,-0.41,0.91,-0.32,-0.05,265,19,-0.47,-0.89,-1.23,-0.85,-0.98,-1.31,-0.6,57.56,84.49
1917,9,2.17,64.09,-0.61,0.58,-0.7,-0.58,125,104,-0.71,-0.8,-1.03,-1.05,-1.11,-1.26,-0.79,51.1,77.07
1917,10,1.38,50.41,-0.88,-0.88,-1,-0.88,34,388,-1.44,-1.38,-1.42,-1.61,-1.37,-1.6,-0.96,36.48,64.35
1917,11,0.95,43.54,-2.25,-2.25,-4.38,-2.25,6,597,-2.19,-2.55,-2.18,-2.05,-1.69,-1.8,-1.26,31.03,56.03
1917,12,1.66,29.64,-3.44,-3.44,-4.27,-3.44,2,1011,-1.3,-2.45,-2.51,-2.2,-1.99,-1.98,-1.55,18.64,40.62
1918,1,2.41,23.86,-4.18,-4.18,-3.28,-4.18,2,1170,0.28,-0.72,-1.85,-1.96,-2.07,-1.79,-1.91,13.28,34.47
1918,2,1.72,33.82,-4.86,-4.86,-3.34,-4.86,10,766,-0.9,-0.37,-1.15,-2.25,-2.15,-1.83,-1.91,21.74,45.88
1918,3,1.85,45.75,-5.49,-5.49,-3.38,-5.49,27,537,-1.45,-1.73,-1.14,-2.79,-2.38,-2.08,-1.9,33.19,58.3
1918,4,2.82,49.03,-4.34,-4.34,1.75,-3.63,22,398,0.67,-0.42,-0.86,-2.32,-2.28,-2.22,-1.71,36.73,61.3
1918,5,2.59,60.8,-4.24,-4.24,-1.04,-3.87,119,135,-0.65,0.01,-0.68,-1.23,-2.21,-2.14,-1.73,47.8,73.81
1918,6,2.25,71.15,-4.69,-4.69,-2.66,-4.69,229,39,-1.49,-1.36,-0.77,-1.21,-2.18,-2.15,-2.03,57.61,84.67
1918,7,2.33,72.45,-4.92,-4.92,-2.15,-4.92,272,13,-1.29,-1.65,-1.53,-1.48,-2.01,-2.12,-2.21,59.09,85.78
1918,8,2.47,72.5,-4.9,-4.9,-1.44,-4.9,322,13,-0.38,-1.14,-1.61,-1.39,-1.61,-2.18,-2.27,59.22,85.78
1918,9,2.44,61.92,0.19,-4.2,0.58,-3.93,102,131,-0.11,-0.31,-0.87,-1.04,-1.38,-2.12,-2.14,48.76,75.07
1918,10,2.92,56.17,0.65,-3.29,1.44,-2.42,66,227,1.19,0.82,0.55,-0.71,-0.97,-1.61,-2.04,44.6,67.75
1918,11,2.32,40.51,0.71,-2.82,0.37,-1.78,8,582,0.15,0.9,0.68,-0.44,-0.68,-1.02,-1.83,30.43,50.58
1918,12,2.66,34.45,0.9,-2.27,0.8,-0.92,5,764,0.52,0.45,0.95,0.24,-0.19,-0.59,-1.76,25.16,43.74
1919,1,1.91,31.82,0.83,-2.01,0.05,-0.66,4,867,-0.69,-0.09,0.03,0.3,-0.51,-0.76,-1.76,20.91,42.73
1919,2,2.64,32.25,1.47,-1.08,2.17,0.95,5,772,1.19,0.26,0.53,0.79,-0.13,-0.41,-1.5,22.37,42.15
1919,3,2.71,40.89,1.55,-0.74,0.71,1.38,14,612,0.48,1.07,0.47,0.98,0.4,-0.03,-1.38,29.61,52.18
1919,4,2.41,51.35,1.31,-0.74,-0.23,1.16,25,364,-0.22,0.21,0.76,0.5,0.62,-0.18,-1.47,39.11,63.55
1919,5,3.2,60.03,1.51,1.51,0.98,1.51,82,172,0.59,0.28,0.42,0.57,0.81,0.07,-1.29,47.44,72.61
1919,6,2.97,69.3,1.4,1.4,0.14,1.39,222,31,0.01,0.39,0.18,0.37,0.81,0.38,-1.18,56.16,82.42
1919,7,3.04,74.35,1.66,1.66,1.2,1.66,321,6,0.67,0.37,0.56,0.79,0.57,0.7,-1.05,61.2,87.53
1919,8,2.48,72.27,1.47,1.47,-0.04,1.38,262,21,-0.35,0.14,0.12,0.29,0.49,0.72,-1.05,58.86,85.66
1919,9,2.34,65.64,1.13,1.13,-0.57,0.67,154,65,-0.34,-0.45,-0.04,0.08,0.27,0.68,-1.03,52.9,78.37
1919,10,3.45,52.59,2.35,2.35,4.01,2.35,86,253,1.99,1.36,1.05,1.07,1.23,0.95,-0.48,41.76,63.43
1919,11,2.8,39.31,3.17,3.17,3.19,3.17,15,591,0.94,1.95,1.5,1.27,1.14,1.2,0.08,28.67,49.96
1919,12,1.81,28.78,3.42,3.42,1.74,3.42,5,954,-1.03,0.03,1.09,0.77,0.67,0.78,0.18,18.39,39.18
1920,1,2.21,29.23,3.67,3.67,1.79,3.67,7,1009,-0.09,-0.79,-0.03,0.55,0.71,0.87,0.13,19.15,39.31
1920,2,1.61,33.69,2.98,2.98,-0.92,2.56,4,811,-1.17,-0.86,-1.36,0.34,0.3,0.39,0.09,23.31,44.06
1920,3,2.78,40.28,3.04,3.04,1.08,2.98,9,650,0.62,-0.26,-0.31,0.65,0.47,0.43,0.32,28.65,51.91
1920,4,3.3,46.78,4.01,4.01,3.86,4.01,25,443,1.63,1.35,0.69,0.41,0.78,0.87,0.44,35.44,58.12
1920,5,2.79,59.31,3.63,3.63,0.1,3.61,85,201,-0.22,0.89,0.93,-0.16,0.75,0.66,0.46,46.83,71.78
1920,6,2.89,67.37,3.41,3.41,0.46,3.41,184,47,-0.16,-0.27,0.6,0.17,0.75,0.61,0.65,54.68,80.04
1920,7,2.7,72.7,3.25,3.25,0.58,3.25,272,14,-0.28,-0.27,-0.35,0.13,0.06,0.45,0.81,59.36,86.04
1920,8,3.4,70.63,4.05,4.05,3.41,4.05,251,17,2,1.32,0.8,1.17,0.17,0.9,1.11,57.94,83.32
1920,9,2.44,65.44,3.63,3.63,-0.02,3.57,163,65,-0.11,1.21,0.85,0.92,0.54,0.96,1.15,52.7,78.17
1920,10,2.17,54.63,3.31,3.31,0.16,3.25,44,236,-0.03,-0.11,0.75,0.25,0.49,0.38,0.93,42.15,67.1
1920,11,2.26,39.7,3.21,3.21,0.73,3.21,8,620,0.06,0.01,-0.05,0.32,0.74,0.11,0.88,29.62,49.78
1920,12,2.75,33.13,3.44,3.44,1.67,3.44,4,822,0.68,0.48,0.32,0.63,0.78,0.56,0.89,23.52,42.73
1921,1,2.11,34.36,3.47,3.47,1.15,3.47,10,831,-0.29,0.27,0.25,0.57,0.3,0.47,0.89,24.24,44.47
1921,2,1.77,36.9,-0.3,2.81,-0.89,2.4,7,695,-0.77,-0.77,-0.13,-0.14,0.17,0.55,0.66,25.5,48.29
1921,3,2.52,46.63,-0.79,2,-1.56,0.92,37,451,0.1,-0.42,-0.57,-0.07,0.25,0.43,0.59,34.7,58.57
1921,4,2.79,51.01,-0.38,2.12,0.97,1.39,26,309,0.61,0.46,0.04,0.2,0.48,0.24,0.68,38.26,63.73
1921,5,2.55,60.1,-0.64,1.61,-0.88,0.52,85,170,-0.73,-0.09,-0.04,-0.16,-0.15,0.11,0.49,47.66,72.54
1921,6,2.9,70.36,-0.75,1.27,-0.52,0,242,29,-0.14,-0.57,-0.17,-0.51,-0.19,0.1,0.48,57.72,82.98
1921,7,2.86,74.66,-0.8,1,-0.4,-0.36,363,7,0.17,-0.02,-0.42,-0.34,-0.14,0.16,0.46,61.72,87.6
1921,8,2.6,72.03,-0.82,0.8,-0.31,-0.6,266,21,-0.01,0.02,-0.05,-0.15,-0.19,-0.18,0.51,59.02,85.03
1921,9,2.57,66.54,-0.84,0.61,-0.32,-0.79,219,50,0.18,0.12,0.18,-0.05,-0.36,-0.13,0.58,53.71,79.38
1921,10,1.46,55.35,-1.47,-1.47,-2.15,-1.47,46,272,-1.29,-0.81,-0.75,-0.75,-0.65,-0.43,-0.03,41.36,69.33
1921,11,2.41,42.58,-1.47,-1.47,-0.45,-1.47,18,541,0.3,-0.63,-0.44,-0.39,-0.36,-0.37,-0.14,30.92,54.23
1921,12,2.24,35.08,-1.76,-1.76,-1.32,-1.76,9,790,-0.25,0.08,-0.62,-0.41,-0.4,-0.59,0.04,24.8,45.36
1922,1,2.03,26.8,-2.07,-2.07,-1.49,-2.07,5,1000,-0.44,-0.47,-0.16,-0.59,-0.64,-0.59,0.01,16.38,37.24
1922,2,2.44,31.95,0.53,-1.33,1.6,-0.53,10,740,0.76,0.14,-0.04,-0.37,-0.35,-0.34,0.23,21,42.91
1922,3,3.46,40.42,1.53,1.53,3.16,1.53,14,630,1.83,1.72,1.19,0.24,0.22,0.08,0.38,29.37,51.48
1922,4,3.08,50.31,2.06,2.06,2.05,2.06,37,360,1.2,1.82,1.83,1.12,0.52,0.25,0.32,38.79,61.83
1922,5,3.11,61.18,1.93,1.93,0.26,1.93,115,132,0.42,1.01,1.61,1.14,0.6,0.47,0.38,48.63,73.72
1922,6,2.7,70.14,-0.31,1.42,-0.94,0.91,231,28,-0.58,-0.1,0.51,1.11,0.38,0.37,0.33,56.91,83.35
1922,7,2.89,73,-0.15,1.4,0.39,1.02,298,11,0.25,-0.27,-0.01,1.36,0.85,0.37,0.41,59.9,86.13
1922,8,2.23,72.81,-0.59,0.81,-1.35,-0.24,270,16,-1.09,-0.6,-0.73,0.82,0.58,0.22,0.08,59.59,86.04
1922,9,1.47,67.28,-1.79,-1.79,-3.8,-1.79,184,50,-2.17,-2.35,-1.74,-0.63,0.09,-0.27,-0.23,53.04,81.5
1922,10,1.73,55.02,-2.08,-2.08,-1.42,-2.08,50,254,-0.8,-1.8,-1.99,-1.27,-0.07,-0.13,-0.37,41.34,68.68
1922,11,2.08,41.86,-2.33,-2.33,-1.39,-2.33,14,557,-0.25,-0.7,-1.48,-1.41,-0.31,-0.3,-0.4,31.64,52.11
1922,12,2.67,33.55,-2.37,-2.37,-0.83,-2.37,11,805,0.53,0.19,-0.29,-1.07,-0.6,-0.1,-0.37,23.5,43.61
1923,1,2.44,34.59,-2.35,-2.35,-0.7,-2.35,12,842,0.34,0.57,0.31,-1.01,-0.78,0.08,-0.23,24.1,45.09
1923,2,1.86,29.57,-0.02,-2.13,-0.06,-2.09,6,866,-0.56,-0.11,0.26,-0.97,-1.07,-0.19,-0.22,18.37,40.77
1923,3,2.42,38.3,0.16,-1.76,0.47,-1.45,14,694,-0.11,-0.43,-0.16,-0.33,-0.99,-0.61,-0.26,26.1,50.49
1923,4,2.84,49.91,0.64,-1.08,1.5,-0.05,29,386,0.71,0.39,0.09,0.28,-0.89,-0.71,-0.24,37.78,62.02
1923,5,3.13,59.52,0.9,-0.64,0.98,0.79,82,186,0.46,0.74,0.49,0.46,-0.53,-0.71,-0.13,46.74,72.3
1923,6,3.3,68.04,1.31,1.31,1.5,1.31,215,45,0.79,0.75,0.9,0.48,0.14,-0.46,-0.02,55.71,80.35
1923,7,2.7,73.76,1.49,1.49,0.95,1.49,291,10,-0.28,0.35,0.47,0.25,0.35,-0.54,-0.07,60.96,86.58
1923,8,2.92,71.11,1.95,1.95,1.85,1.95,262,22,0.84,0.33,0.7,0.69,0.65,-0.25,0.03,58.42,83.79
1923,9,2.83,65.07,2.14,2.14,1.16,2.14,156,67,0.77,1.06,0.73,1.09,0.75,0.36,0.09,52.63,77.49
1923,10,2.53,51.24,2.6,2.6,2.05,2.6,32,327,0.57,0.82,1.06,1.02,0.77,0.76,0.43,39.74,62.74
1923,11,1.88,42.58,2.28,2.28,-0.15,2.15,6,570,-0.58,-0.01,0.28,0.54,0.64,0.66,0.26,31.5,53.67
1923,12,2.83,35.98,2.65,2.65,1.82,2.65,10,696,0.83,0.15,0.37,0.61,0.92,0.74,0.47,26.35,45.63
1924,1,2,26.26,2.8,2.8,1.26,2.8,6,994,-0.5,0.23,-0.14,0.48,0.62,0.49,0.45,14.85,37.69
1924,2,1.83,35.19,-0.16,2.35,-0.48,2.09,3,784,-0.63,-0.85,-0.1,0.13,0.36,0.48,0.28,24.22,46.15
1924,3,2.22,37.18,-0.11,2.14,0.1,1.86,5,727,-0.55,-0.82,-1.04,-0.27,0.04,0.39,-0.07,27.16,47.21
1924,4,2.26,50.27,-0.2,1.82,-0.31,1.35,26,382,-0.57,-0.72,-0.98,-0.69,-0.01,0.17,-0.29,37.72,62.8
1924,5,2.42,57.9,-0.32,1.49,-0.41,0.81,69,223,-1.03,-1.08,-1.1,-0.85,-0.45,-0.17,-0.51,44.53,71.29
1924,6,2.77,68.59,-0.38,1.24,-0.29,0.42,210,50,-0.43,-0.91,-0.99,-1.31,-0.73,-0.41,-0.5,55.26,81.91
1924,7,2.37,71.89,-0.56,0.9,-0.64,-0.17,264,16,-1.18,-0.91,-1.16,-1.3,-1.09,-0.54,-0.66,58.37,85.39
1924,8,2.21,72.07,-0.95,-0.95,-1.35,-0.95,287,20,-1.16,-1.5,-1.28,-1.42,-1.21,-0.84,-0.67,58.3,85.82
1924,9,2.92,62.74,-0.23,-0.23,1.88,0.63,117,118,0.99,0.06,-0.52,-1,-1.31,-0.81,-0.29,49.39,76.1
1924,10,1.53,54.97,-0.81,-0.81,-1.82,-0.81,44,270,-1.16,-0.31,-0.72,-1.21,-1.38,-1.26,-0.36,41.49,68.45
1924,11,1.37,42.4,-1.73,-1.73,-3.01,-1.73,13,556,-1.46,-1.81,-1,-1.37,-1.54,-1.45,-0.55,30.49,54.34
1924,12,2.62,27.59,-1.99,-1.99,-1.31,-1.99,7,932,0.44,-0.7,-1.14,-1.1,-1.28,-1.53,-0.51,17.33,37.85
1925,1,2.29,29.08,-2.23,-2.23,-1.36,-2.23,9,962,0.06,0.33,-0.55,-0.81,-1.18,-1.33,-0.5,18.32,39.87
1925,2,1.78,38.3,-2.37,-2.37,-1.1,-2.37,9,645,-0.75,-0.46,-0.06,-0.8,-1.17,-1.37,-0.53,26.83,49.75
1925,3,1.56,44.24,-3.39,-3.39,-3.78,-3.39,18,563,-2.25,-2.24,-1.65,-1.84,-1.59,-1.62,-0.77,31.35,57.13
1925,4,2.1,54.72,-3.83,-3.83,-2.37,-3.83,45,293,-0.96,-2.33,-2.72,-1.95,-1.69,-1.81,-0.97,41.76,67.66
1925,5,1.92,60.01,-4.33,-4.33,-2.69,-4.33,77,203,-2.27,-2.28,-2.9,-1.84,-1.91,-1.94,-1.3,46.35,73.65
1925,6,2.91,69.84,-4.1,-4.1,-0.64,-4.1,263,30,-0.12,-1.37,-1.52,-1.95,-1.98,-1.84,-1.43,57,82.69
1925,7,2.65,74.14,-4.11,-4.11,-1.31,-4.11,318,10,-0.42,-0.32,-1.24,-1.85,-1.73,-1.68,-1.44,60.84,87.44
1925,8,2.06,71.4,-4.43,-4.43,-2.21,-4.43,267,18,-1.63,-1.29,-0.96,-2.01,-1.71,-1.78,-1.69,57.83,84.96
1925,9,2.88,66.67,0.13,-3.84,0.4,-3.63,213,59,0.89,-0.26,-0.4,-1.3,-1.77,-1.83,-1.68,54.28,79.03
1925,10,2.99,48.92,1.33,-2.23,3.62,-0.59,42,412,1.29,1.46,0.66,-0.43,-1.23,-1.3,-1.64,38.26,59.56
1925,11,2.16,40.41,1.45,-1.75,0.77,0.15,9,616,-0.11,0.81,1,0.18,-1.03,-0.96,-1.56,29.35,51.46
1925,12,1.66,32.5,1.18,-1.69,-0.37,0.01,4,876,-1.3,-0.9,0,-0.24,-0.89,-1.35,-1.96,22.75,42.26
1926,1,2.36,30.31,1.33,-1.24,0.82,0.67,4,937,0.19,-0.79,-0.65,-0.09,-0.65,-1.25,-1.77,20.16,40.48
1926,2,2.05,37.67,-0.07,-1.19,-0.22,0.56,6,718,-0.11,0.05,-0.8,0.26,-0.24,-1.17,-1.69,26.78,48.56
1926,3,2.31,39.65,-0.14,-1.14,-0.21,0.45,7,727,-0.35,-0.31,-0.16,-0.1,-0.29,-0.87,-1.59,28.09,51.21
1926,4,2.18,50.04,-0.27,-1.17,-0.44,0.23,20,420,-0.77,-0.71,-0.64,-0.95,-0.37,-0.85,-1.63,37.38,62.69
1926,5,2.21,61.02,-0.97,-1.78,-2.19,-0.91,91,159,-1.52,-1.58,-1.34,-1.45,-0.45,-0.72,-1.63,47.59,74.43
1926,6,2.49,68.2,-1.27,-1.99,-1.19,-1.26,181,58,-1.01,-1.54,-1.57,-1.24,-0.89,-0.9,-1.75,54.61,81.79
1926,7,2.86,73.36,-1.3,-1.95,-0.49,-1.29,299,9,0.17,-0.62,-1.16,-1.16,-1.24,-0.8,-1.61,59.88,86.83
1926,8,3.22,72.34,0.52,-1.23,1.56,-0.08,297,14,1.58,1.27,0.22,-0.8,-1,-0.33,-1.37,59.54,85.1
1926,9,3.23,64.11,1.28,1.28,2.43,1.28,171,89,1.73,2.17,1.85,-0.11,-0.22,-0.18,-1.31,51.94,76.28
1926,10,2.49,54.95,1.41,1.41,0.81,1.41,60,282,0.5,1.27,1.82,0.33,-0.11,-0.39,-1.11,42.8,67.08
1926,11,2.87,40.46,1.98,1.98,2.15,1.98,8,606,1.06,1.03,1.5,1.34,0.26,-0.09,-0.66,29.75,51.17
1926,12,2.67,31.33,2.51,2.51,2.2,2.51,8,896,0.53,1.07,1.06,1.8,0.53,0.38,-0.6,21.81,40.87
1927,1,1.77,31.55,2.5,2.5,0.74,2.5,7,911,-0.99,-0.25,0.42,1.32,0.46,0.1,-0.69,21.22,41.88
1927,2,2.72,37.9,2.8,2.8,1.67,2.8,16,637,1.35,0.17,0.47,1.37,1.26,0.39,-0.43,27.52,48.29
1927,3,2.59,42.26,2.5,2.5,-0.05,2.42,13,590,0.24,1.02,0.26,0.94,1.53,0.52,-0.16,31.26,53.26
1927,4,3.05,51.58,2.74,2.74,1.51,2.74,42,365,1.14,0.86,1.31,1.12,1.72,0.95,0.09,39.65,63.54
1927,5,2.99,59.76,2.62,2.62,0.47,2.62,109,190,0.19,0.82,0.71,0.75,1.41,1.3,0.34,47.55,71.96
1927,6,3.12,67.21,2.75,2.75,1.2,2.75,170,65,0.36,0.31,0.79,0.67,1.1,1.63,0.4,54.86,79.56
1927,7,2.84,72.68,2.92,2.92,1.37,2.92,293,11,0.11,0.29,0.26,1.06,1,1.66,0.49,59.5,85.87
1927,8,2.72,69.37,3.23,3.23,1.83,3.23,214,40,0.31,0.21,0.37,0.69,0.76,1.4,0.7,56.68,82.04
1927,9,2.48,64.98,2.97,2.97,0.23,2.97,163,68,-0.02,0.17,0.19,0.67,0.64,1.03,0.58,52.5,77.45
1927,10,2.35,55.9,2.76,2.76,0.29,2.76,58,229,0.27,0.16,0.24,0.33,0.98,0.97,0.39,42.22,69.57
1927,11,2.75,44.35,2.88,2.88,1.2,2.88,22,475,0.86,0.75,0.59,0.62,0.83,0.92,0.57,33.78,54.91
1927,12,2.68,28.22,3.21,3.21,1.88,3.21,4,889,0.55,0.95,0.84,0.7,0.93,0.93,0.87,17.83,38.61
1928,1,1.28,31.98,2.74,2.74,-0.42,2.51,4,889,-2.13,-0.86,-0.14,0.01,0.15,0.64,0.55,21.11,42.84
1928,2,1.84,34.34,2.35,2.35,-0.33,1.93,7,750,-0.6,-2.08,-1.14,-0.22,-0.06,0.24,0.49,23.38,45.3
1928,3,2.39,43.12,1.81,1.81,-0.89,0.98,17,617,-0.18,-0.52,-1.84,-0.27,-0.18,0.16,0.48,31.39,54.86
1928,4,2.92,48.06,2.4,2.4,2.34,2.4,18,429,0.88,0.46,0.12,-0.04,0.05,0.14,0.67,35.6,60.49
1928,5,2.34,61.52,1.48,1.48,-2.02,0.54,86,164,-1.21,-0.2,-0.26,-0.93,-0.33,-0.17,0.68,47.97,75.06
1928,6,4.28,65.91,2.9,2.9,4.73,2.9,165,68,3.09,1.01,1.19,-0.22,0.33,0.33,1.2,53.85,77.97
1928,7,3.07,73.4,3.38,3.38,2.33,3.38,311,9,0.76,2.79,1.12,0.69,0.41,0.42,1.37,60.64,86.14
1928,8,3.15,71.82,4.03,4.03,2.98,4.03,300,14,1.41,1.58,3.09,1.44,0.44,0.64,1.37,58.8,84.83
1928,9,2.11,63.27,3.52,3.52,-0.28,3.35,122,109,-0.84,0.27,0.57,1.21,0.07,0.47,1.04,49.5,77.02
1928,10,2.23,55.08,3.24,3.24,0.24,3.1,62,251,0.07,-0.44,0.18,0.84,0.64,0.44,0.99,42.75,67.39
1928,11,2.15,41.58,2.99,2.99,0.27,2.91,9,561,-0.13,-0.04,-0.39,1.19,0.69,0.15,0.73,31.35,51.78
1928,12,1.74,32.94,2.45,2.45,-0.7,2.03,4,819,-1.15,-0.82,-0.61,-0.21,0.41,-0.28,0.47,22.51,43.38
1929,1,2.36,26.31,2.33,2.33,0.39,2.01,9,984,0.19,-0.68,-0.58,-0.32,0.26,0.2,0.61,15.51,37.13
1929,2,2.02,26.92,2.22,2.22,0.4,2,7,884,-0.18,0.01,-0.74,-0.73,0.52,0.27,0.42,15.96,37.87
1929,3,2.81,43.56,2.08,2.08,0.26,1.89,23,545,0.68,0.39,0.39,-0.26,-0.01,0.47,0.45,32.14,54.97
1929,4,2.93,51.17,2.3,2.3,1.3,2.3,42,345,0.9,0.97,0.76,0.07,0.1,0.51,0.42,39.27,63.07
1929,5,3.51,58.86,2.82,2.82,2.28,2.82,87,182,1.16,1.3,1.27,0.46,0.11,1.03,0.52,46.08,71.64
1929,6,2.63,67.5,-0.09,2.44,-0.26,2.27,187,48,-0.73,0.35,0.7,0.68,0.09,0.25,0.4,54.23,80.74
1929,7,2.57,73.6,-0.05,2.22,0.08,2.02,296,9,-0.64,-0.83,0,0.41,-0.03,0.02,0.35,60.28,86.92
1929,8,1.8,72.63,-0.92,1.12,-2.62,-0.22,270,21,-2.52,-1.83,-1.67,-0.13,-0.46,-0.55,0.09,58.75,86.47
1929,9,2.75,63.41,0.38,1.38,1.13,0.5,147,75,0.59,-0.9,-1.03,-0.11,0.07,-0.28,0.15,50.97,75.83
1929,10,2.6,53.92,0.78,1.67,1.32,1.26,44,302,0.68,0.81,-0.19,-0.12,0.22,-0.1,0.24,41.38,66.45
1929,11,1.96,38.41,0.69,1.5,-0.02,1.03,13,618,-0.45,0.16,0.35,-0.7,0.1,-0.2,0,27.54,49.28
1929,12,2.21,33.96,0.55,1.27,-0.2,0.7,4,826,-0.3,-0.48,-0.04,-0.57,-0.11,0.01,-0.08,23.22,44.69
1930,1,2.58,23.54,0.83,1.48,1.01,1.16,8,1011,0.59,0.18,-0.1,-0.22,-0.15,0.11,0.29,13.32,33.78
1930,2,1.74,40.1,-0.52,0.81,-1.55,-0.2,11,621,-0.85,-0.08,-0.25,0.09,-0.69,-0.03,0.26,28.54,51.64
1930,3,1.98,40.41,-0.93,-0.93,-1.41,-0.93,7,656,-1.12,-1.43,-0.7,-0.42,-0.78,-0.37,0.13,28.62,52.2
1930,4,1.83,54.41,-1.85,-1.85,-3.04,-1.85,38,328,-1.66,-1.98,-2.43,-1.34,-1.06,-0.84,-0.16,41.05,67.75
1930,5,3.17,59.23,-1.35,-1.35,0.91,-0.85,98,165,0.54,-0.58,-1.01,-0.88,-0.44,-0.98,0.02,46.94,71.51
1930,6,2.33,68.41,-1.7,-1.7,-1.46,-1.7,205,35,-1.33,-0.51,-1.11,-1.22,-0.89,-1.09,-0.51,54.7,82.11
1930,7,1.79,75.04,-2.62,-2.62,-3.28,-2.62,346,8,-2.74,-2.23,-1.42,-1.9,-1.55,-1.36,-0.86,60.93,89.13
1930,8,1.96,72.9,-3.49,-3.49,-3.43,-3.49,286,13,-1.96,-2.75,-2.62,-2.08,-1.85,-1.33,-1.19,59.25,86.52
1930,9,2.33,65.75,-3.48,-3.48,-1.06,-3.48,183,58,-0.36,-1.34,-2.44,-2.04,-2,-1.52,-1.16,52.57,78.93
1930,10,2.31,51.69,-2.8,-2.8,0.98,-2.35,33,328,0.2,-0.07,-0.78,-1.42,-1.87,-1.7,-1.19,40.06,63.34
1930,11,2.28,41.09,-2.59,-2.59,-0.24,-2.18,8,568,0.09,0.19,0,-1.46,-1.57,-1.54,-1.13,29.8,52.38
1930,12,1.28,31.17,-3.3,-3.3,-2.94,-3.3,2,895,-1.98,-1.22,-0.83,-1.73,-1.81,-1.89,-1.26,21.33,41
1931,1,1.56,32.99,-4.14,-4.14,-3.53,-4.14,3,871,-1.45,-2.35,-1.74,-1.55,-1.88,-2.15,-1.42,22.35,43.63
1931,2,1.84,37.94,-4.66,-4.66,-2.86,-4.66,5,687,-0.6,-1.58,-2.65,-1.39,-2.15,-2.12,-1.48,27.36,48.51
1931,3,2.31,39.42,-4.23,-4.23,-0.14,-4.23,4,690,-0.35,-0.65,-1.53,-1.51,-2.09,-2.03,-1.56,28.33,50.49
